author,link,date,complete_text,share_count,comment_count,reaction_count
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02j3YRjFjg2wWmEyWWf1W6wms9uiScepyTcJsFY6HT8Yd6s9FCyUB7GhKcQDUS5i2Ql?__cft__[0]=AZU3CYmR8-mGLXARivQxO8tS2Muv70pe4DB-pR8Q5kO6XToaCSVxr4tM_2s4O0KiHfxgKsyZJM2taIeZZpLdUNvXbm42KK3JZAc7yAGSONgIj6eDqOSxWsiFV2YoVLXkqHZfJ7dEh8dZOy1gm5nQ8NeprM-hk6dabzswAiykqNIXG9Ky7Ig1nYUv8lBOzFp_N4s&__tn__=%2CO%2CP-R,2022-09-19 00:00:00,"Majlis Sambutan pesta tanglung parlimen ampang
Taniah parlimen ampang YB Menteri Zuraida Kamaruddin meraihkan pesta tanglung bersama NGO Dan Komuniti ampang , sambutan Dan kehadiran pengunjung amat ramai di luar jangkaan, sokongan rakyat ampang terhadap YB Menteri Zuraida Kamaruddin masih mantap
PARTI BANGSA MALAYSIA
",1 comment,N/A,"{'Like': 26, 'Love': 2}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02bgkTATsXoa8z4PDRkm39Upa9RbGsn2mwFXcNMdPzxphnYt1S2n8bFnrupedWjJ3nl?__cft__[0]=AZV5HlqVgHwWuchYNMn0CSA_aEm_SGnM12yk1-q6M6bkEU7wY2DtXGhSYbz4Lgc6VS-6IMTO0gIbkwuZ0Ec5gdIzic9u2UkRP0DV7tR1hB9tF3v7eLZBnLJnYsgNSP_gQqqEcnb86vKPwvB84S9-AksVvxtEOBRoMZwp4s9wMLkrA546QFrQaMcruKSPn7NmZXI&__tn__=%2CO%2CP-R,2022-09-16 00:00:00,"Sempena hari Malaysia
Jelajah jom reset di teruskan ke negeri melaka bersama YB Menteri Zuraida Kamaruddin serta pimpinan negeri Melaka dan turut di hadiri oleh pimpinan dari pusat bg menyantuni pengunjung di gerai viral roti canai kayu arang dan walkabout di pasar Besar melaka. 
ooooooo BANGSA MALAYSIA
#JomReset
",1 comment,N/A,"{'Like': 38, 'Love': 2}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0UmWiD5siQaxSL2YppWWCnsKGHfDqSusE1a9uCjLDYMbXGQDizW3CPUwMjH6XXVNal?__cft__[0]=AZVR3-dkznVD6CvIxLOyhu3o35vu4bIs83XgOHGnigDyEPczILl96lavWyV6clg-5yTpjzwlSnelVeAy-4Apq8RhvK1C_qNyONoYdyB3hJaCWzfiGW7Q0GDZcDdSjDCZJaLIgENfBUEDePfL5LEuYR8EQAgEIEgtb8cRG5YPxakKG7mEn6ZNs7_mkrDmQPrEY0U&__tn__=%2CO%2CP-R,2022-09-15 00:00:00,"59 tahun teguh bersama. Satu keluarga, kita Bangsa Malaysia. Dirgahayu negaraku.
Selamat Menyambut Hari Malaysia buat semua
#BangsaMalaysia #JomReset #malaysiaday
",2 comments,N/A,{'Like': 48}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0326spZDt28nHTUzAox6WWADcTpGTPgSSkJU5WTDktodu1txtb55WbThsJ6RSRn3BWl?__cft__[0]=AZW4H3hsVM8GKWerN0vhB2Li4KyVaDfWuKRrCqrhamnD2TBQzWeKTyk2nrj9otkSxNP3VV3b0LXnB11WLSGzcqhUnd4Qi8E4Qd2I2t9H_3o_zZfveJs9nmNwnnyTmCUKh3ArdpCVx4Ox1kCBwQ215TZanDzznMsm6W_4Hn19z9vtY1oQF8vo1HvIEyUvXMuVA6M&__tn__=%2CO%2CP-R,2022-09-15 00:00:00,"Rabu, 14/09/2021.
Telah berlangsung dengan jayanya Persidangan Agung Negeri Kali Pertama Parti Bangsa Malaysia Negeri Selangor bertempat di Dewan Utama Restoran Hai Thiam Lo, Klang.
Persidangan dirasmikan oleh President-Designate, YB Datuk Hajah Zuraida Kamaruddin. Ucaptama oleh Pengerusi Negeri, YB Haniza Talha.
Terharu dan setinggi terima kasih atas kepercayaan melantik saya selaku Timbalan Pengerusi Negeri Selangor bagi Sesi 2022-2024 kali ini.
#BangsaMalaysia #JomReset
",13 comments,3 shares,"{'Like': 52, 'Love': 3}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0fqZPiZxkHnvny1c3NNf6nWmz74ZDw7bbi8NLkNqmJGnW5fYzgWm27kKC1QhfpX16l?__cft__[0]=AZU73G5h_bpRdsZa8Kj7Q35w9RnsuVMkR3lItfg1FYErZLIxC7AFbu0TAfHsbxQKALRTfavzIKmlutBL8P8oaR5E57NfENszJ8xB9Vf9qkC0uJ28J1-jrt5YZjFtcFcrxUDca0mrO0FShBy0FlP-CSum1-ym9OxYXPWoFgzMr4JLAc8-zM4QX1lkH1aSlGB_djY&__tn__=%2CO%2CP-R,2022-09-11 00:00:00,"Jelajah jom reset @ Johor bersama IBM 
Taniah Parti BANGSA Malaysia Negeri Johor
#jomreset
#pbmklang
",N/A,N/A,{'Like': 22}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid04EPvt7vYpcbKuyvP9SDJbLRLVXoty3YHtL6b5GzdUrwuLYZH7mRnrnZSAuVzNti7l?__cft__[0]=AZV_ibiAhc-QX-pSwfr3da495KborGD8yhPn1w6c7Y1jzayVkG4wVSubA6zwVMtUP1DIqWMmlyeFa0hMM_KtXy7DkwuJK198S01cKhH1l7zaJKcefpAMDy-gZx1b3Z6_LHGl98F_tI5pkCM8yj2xMMOOkrYHPUYgblwwap5PvJ6D1sukv7MMGjnHYBdZElzU3Xg&__tn__=%2CO%2CP-R,2022-09-10 00:00:00,"Wishing everyone a long wonderful life and prosperous future. Happy Mid Autumn Festival.
#BangsaMalaysia #PBM #mooncake #Klang
",1 comment,1 share,{'Like': 45}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02wSh4w4JhBmB8ripquRsbSuipbRrGgSVMY3r3jrwsHr937472vjtbcWnmATgpQX9ql?__cft__[0]=AZWpixdW-ztZ9l0sgTLlx35HhaNLGVA9E8i6kELFbf6yoL9VDHDblg3D3D9tu6lsEi8DZnItJ48sxBYeJZvtC9mprdsa-Tz0qa27NSOSxMJq8bT2IMMS3BcY0aWIePeQR5YrGNcHrYsIWJorXNklUyk_SzXIFCgJ_BWR5HVvO-P_bLGqexf54fqHHHVPkXugrNE&__tn__=%2CO%2CP-R,2022-09-09 00:00:00,"Jumaat, 09/09/2022.
Hadir memberi penghormatan terakhir buat seorang sahabat, mendiang Kok Shu Kwan pagi tadi.
Mendiang yang merupakan seorang bapa kepada 3 orang anak juga adalah seorang yang aktif dan banyak membantu tokong disekitar bandar Klang. Semoga tenang di dunia abadi.
",3 comments,2 shares,{'Like': 32}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02B2Rca87Ewt7eW1btpDYpVzN4hU99vpMKemyTaUX2Lz1mUAbtX9i59CQBLVv2LPYEl?__cft__[0]=AZWO8Pkc-jrCi_J9gZyJmDRFe-WEz1EvLdlvT_LSrPysF2QNzJXUQdZcx8rfuT0x73BSBQPmGbpokhi_EEcOWMlrJn-sfy5CgOAMpMrxI7i5YMrDPsps41BD4rSRF4OBLRQnRRe9glU7jBphPdljmhFiDQRFXLO9p5x0-Mf_dDW5U1ijwbsMfdQArnLxDgexGTc&__tn__=%2CO%2CP-R,2022-09-09 00:00:00,"Khamis, 08/09/2022.
Edaran Kuih Bulan sempena Mid-Autumn Festival semalam diteruskan pada sebelah petang di Pasar Malam Jalan Kedah bersama-sama pasukan #BangsaMalaysia Klang.
Sebanyak 300 pek kuih bulan berjaya disampaikan dan diagihkan kepada pengunjung dan peniaga yang ditemui semalam.
#BangsaMalaysia #Klang #PBM
",1 comment,2 shares,{'Like': 32}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02W2FDgqdTGaeQMkAndNPRsqDKpE3kXzW1pEdwEGtA6pc2eTrwqmQFNfo9HojtdCQ7l?__cft__[0]=AZVOHxi0Ew7Dlc9ZtFmYqb4QOnlFpZIlA1Z9VfHC3i2I0P2fwgTHfsQxULm1IaqLpoQ0U8bYpI4ymvBrTr8IMM70OYFNChbNYH260_7tbV8e0GK-Z2rK1-J63oUS5FYsVePBwm4oGP7wOmr_C5u9LfFMyA6P7OilzFAQmotLrRNC_s6-NgDhbJFLwQ4ANlyi_7Q&__tn__=%2CO%2CP-R,2022-09-08 00:00:00,"Khamis, 08/09/2022.
Bersama-sama pasukan #BangsaMalaysia Klang menyantuni peniaga dan pengunjung di Pasar Pagi Taman Eng Ann sebentar tadi.
Sebanyak 300 pek kuih bulan berjaya diedarkan kepada pengunjung dan peniaga yang ditemui.
#BangsaMalaysia #Klang #mooncake
",8 comments,2 shares,{'Like': 63}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02PgD1drAxfTmJFpMYR5C6vbWasiebkEa2XDF6M2MVmrKBxnrKJMtZF1ydRCM8MNZSl?__cft__[0]=AZUpXwfBqDNCrMS8_pojWQB_3yfEUJANVrqa0wJtKS1b19r9v6Ovygtz0gythJYVeQpP4OgfOYYLV3lF6jm8axhns3dvbbWTjYGAw2f0rMd3eq5NRbUsrVjFGlzWf5h2MNkuWsYmntyrMI5sXSAyxntAIoRutgJEtfFyNpeXYHCWW4KMhPoL_RfrI_fiRU-9qdk&__tn__=%2CO%2CP-R,2022-09-07 00:00:00,"Perjumpaan pimpinan negeri bersama semua KB negeri selangor serta Taklimat Persidangan Agung Negeri (PAN) PBM Selangor 2022
@Pjbt PBM Selangor, Plaza Azalea Shah Alam
#JomReset
#BangsaMalaysia
#KitaSama
",1 comment,1 share,{'Like': 21}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0toUGKwK47fcrP54cAhd4jRsNfg88z4UT29gS4Fp939DuhpTv1RD2qvUSTfoYHLGvl?__cft__[0]=AZXk8tCMtXatknTIvNXn1CJnxQ3TtDs2ViJIhSz8fTqBGxigxbUAbQ68LBWYxCux11a6oLb-hGLuiJ0GKSNtW4czFwVU0Ad4CwYnkZHufcVWX35attdh7Dd_ivAgEoSoqcbgt0dhHj_LPxI1UuLqgJihprGr1cafKlWEponYwt2cegy6fzcW6Xkfkk0lMfmyTh-1bobR2O0-MZqbhojf0MNV&__tn__=%2CO%2CP-R,2022-09-02 00:00:00,"Alhamdulillah..hari ini mewakili Yayasan Kita Bangsa Malaysia bersama bersama rakan lain Dato Tan Seng Huat ,Tn.Haji fauzi dan Tn. Narza Rahman dalam perbincangan bersama Tn. Wan Azmawi Wan Azmi Ceo Raffles College dalam usaha kolaborasi diantara pihak Yayasan dan Kolej..insyallah dengan adanya kerjasama ini akan membawa lebih banyak peluang terutamanya untuk anak2 muda melanjutkan Pelajaran dan kemahiran dalam bidang2 yg lebih terkini dan mendapat sambutan dari segi permintaan industri..
",N/A,N/A,{'Like': 8}
Hedrhin Ramli,https://www.facebook.com/hedrhin.ramli/posts/pfbid036i7aH9iXrScEt8VxNTNnoh9P3rt11e8p7p5dDXnFgZrENHCukvjdt7sn8nfe9FADl?__cft__[0]=AZXk8tCMtXatknTIvNXn1CJnxQ3TtDs2ViJIhSz8fTqBGxigxbUAbQ68LBWYxCux11a6oLb-hGLuiJ0GKSNtW4czFwVU0Ad4CwYnkZHufcVWX35attdh7Dd_ivAgEoSoqcbgt0dhHj_LPxI1UuLqgJihprGr1cafKlWEponYwt2cegy6fzcW6Xkfkk0lMfmyTh-1bobR2O0-MZqbhojf0MNV&__tn__=%2CO%2CP-y-R,2022-09-02 00:00:00,"Alhamdulillah..hari ini mewakili Yayasan Kita Bangsa Malaysia bersama bersama rakan lain Dato Tan Seng Huat ,Tn.Haji fauzi dan Tn. Narza Rahman dalam perbincangan bersama Tn. Wan Azmawi Wan Azmi Ceo Raffles College dalam usaha kolaborasi diantara pihak Yayasan dan Kolej..insyallah dengan adanya kerjasama ini akan membawa lebih banyak peluang terutamanya untuk anak2 muda melanjutkan Pelajaran dan kemahiran dalam bidang2 yg lebih terkini dan mendapat sambutan dari segi permintaan industri..
",13 comments,3 shares,{'Like': 70}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02J4sUG6pM3q8TMWbE8KcQ1szwfi91wLjTZDgtxQovowsjbJc8rCotbrZ7ikuhBG5Wl?__cft__[0]=AZUdXHUtzZFTSmFqHCp_XJR5_wB_hNfFXysHmuectsAkVgK4vAXF9c4fmPt5rLFnW4x2WqvyevqjMYWrVFqgZgeiYxHYLExmBAUhihEmIB0VAQa_SaqcYaX-03Zd0HHpb-fb0G5Hcll4ISFSJo3_okwiY-6jf5fmOJnI4YUR1PsPvxSvIblrlTKj9VjSXlwE8-E&__tn__=%2CO%2CP-R,2022-09-02 00:00:00,"Khamis, 01/09/2022.
Mesyuarat Bulanan Majlis Tertinggi Parti Bangsa Malaysia malam semalam.
Majlis dipengerusikan oleh President, YB Larry Sng dan President-Designate, YB IBM Datuk Hajah Zuraida Kamaruddin.
#BangsaMalaysia #jomreset #PBM
",1 share,N/A,{'Like': 20}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid022HMxmuEYgqaPX7vuaVDygycJNBeMW7jnK9h1ELfjeBxk2HQp8WRJMbVjn2csPJAPl?__cft__[0]=AZUlKq_ajnlirjNawnJqw-JIWdUquatvEDVviPhYSlYYWyos3F73AqT8kqoBKfXf-Lcw-CrAdcZuLD-ltlYFD5RDFflqoIHv1I0XRpuDOvdGSBx0K4AeDxgojLYF4EkttMG91oTtPSWSEtiDgG8uErV-vDCuGiora60OgTaMHj9McuT28yDxT605Q3EeB4GOwb065aExPc_9b6V1h15CZdYG&__tn__=%2CO%2CP-R,2022-09-02 00:00:00,"Mesyuarat Khas Parti Bangsa Malaysia Bahagian Klang
#BangsaMalaysia #TeguhBersama #KeluargaMalaysia #Klang
",1 comment,N/A,{'Like': 30}
Krishna Govinth,https://www.facebook.com/krishnakumar.govinth/posts/pfbid02HAZNTnfCXAo2PmHhS34NTVvVarAp7XNW82ULKKG8xmnWq5pt73ntEjfXnUppMRgMl?__cft__[0]=AZUlKq_ajnlirjNawnJqw-JIWdUquatvEDVviPhYSlYYWyos3F73AqT8kqoBKfXf-Lcw-CrAdcZuLD-ltlYFD5RDFflqoIHv1I0XRpuDOvdGSBx0K4AeDxgojLYF4EkttMG91oTtPSWSEtiDgG8uErV-vDCuGiora60OgTaMHj9McuT28yDxT605Q3EeB4GOwb065aExPc_9b6V1h15CZdYG&__tn__=%2CO%2CP-y-R,2022-09-02 00:00:00,"Mesyuarat Khas Parti Bangsa Malaysia Bahagian Klang
#BangsaMalaysia #TeguhBersama #KeluargaMalaysia #Klang
",1 share,N/A,{'Like': 8}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02yiHjn3822sNK5SghWit1tWm87fMCZVRahrMRXve7EDxKyhXPG8hFVi8fDWhg84kgl?__cft__[0]=AZV9BcYesYLwGEjadSRZZcWHmWowVj96xpTSolyeJ3YYOEDPK3csSnTorhZqGaPuGEg48u41UVEHc_beW_ScmUNVI1gz_DO77IJghjE0m6X3f0l0uEZmKcI6mBHt9AQODQSskUU-ruEQECVbv4_mgebD-k69NUWmFzEXK1d5_OWIsgTt5M35vKAEyCY0Gz21qBA&__tn__=%2CO%2CP-R,2022-08-30 00:00:00,"Selamat Hari Kebangsaan Ke-65 kepada seluruh rakyat Malaysia. Semoga perpaduan dan keamanan yang kita kecapi berkekalan dan terus subur. Dirgahayu Malaysiaku.
Keluarga Malaysia Teguh Bersama.
#Merdeka65 #BangsaMalaysia
",1 comment,N/A,{'Like': 30}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0te5XQWQSH5taSrL4x17iCzJUu7DAde7U7Mdvkbe2RGSCVFGXjv5S2gfDVuozb3a1l?__cft__[0]=AZUnHOQTm32XbfZ2au5AFHDWB7eUxGhLdt4otVuiL5yZUG4uoHU6eyYVlCSjK1_bxDBwIe8pdzmS01zS8-AvSs3wYWpdrXhKOGQ8vJ-hbPYWZG4YkZHSvQ7A9538pUh4ys3UTdGUNKKfWOb6mujoJfcyL6D5Q_cQI9HEZ9JdmPpeWTEC-p9nxxHjVkrJ4eEFJbs&__tn__=%2CO%2CP-R,2022-08-30 00:00:00,"Menghadiri jemputan selaku penasihat ke majlis angkat sumpah barisan kepimpinan Klang Market Stall Holders Association bagi tahun 2022 malam semalam.
Hadir sama dalam majlis, EXCO Pelaburan, Perdagangan & Perindustrian dan Industri Kecil Dan Sederhana (IKS) Negeri Selangor, YB Dato’ Teng Chang Khim.
#BangsaMalaysia #Klang #BandarBaruKlang
",2 shares,N/A,{'Like': 34}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid074eXBhQVFVS691S2evNTCvYyCYQVxjNh8wZvAmVy1ZBqUUA5k6STvfv3oHv3VEKml?__cft__[0]=AZVirV7OI4TI6vOKspd8CELwE8eqW8HJw_UhJnqM2cAEhRUT5UH1ZcaL5ym8Hbs9eGjHd4PjWwLsqZndHnTnVVp73AfCor8XH3IG6UCMOKGvtgjdL4nMOnvuBDCq27Tze_1bNLSw4itoPDqthmqheHzEK9zp2VBQUITY6J705dySHKr7GO2F2LJcEKdLH0dbwhxX3fxxgMDJpYIaPjWdbJcU&__tn__=%2CO%2CP-R,2022-08-29 00:00:00,"Persidangan Agung Negeri Sembilan @ jom reset
PBM NEGERI SEMBILAN
28 Ogos 2022 | Ahad | 11.00 Pagi
Laman Permai Indah, Kuala Pilah, Negeri Sembilan.
Persidangan Agung Tahunan Negeri Sembilan Kali Pertama
Syukur Alhamdulillah, Selesai sudah PAN Negeri Sembilan & Tahniah serta Syabas Majlis Pimpinan PBM Negeri Sembilan 2022-2024 di bawah Pengerusi Negeri, YBrs Rosman Jonet untuk terus relevant membawa PBM khususnya gerakan Politik di Negeri Sembilan.
Terima kasih tidak terhingga kepada Perasmi PAN Negeri Sembilan, YBrs Zakaria Rahim Ahli Majlis Tertinggi PBM & SU Pengelola Pusat, turut serta juga YBrs Dato Roger Tan Seng Huat Ahli Majlis Tertinggi PBM & Naib Pengerusi Negeri ll PBM Selangor, YBrs Dato Rosdin Bendahari PBM Selangor, YBrs Jafar Mohd Wahyu Ketua Pergerakan Pemuda PBM Selangor dan Pn Azreenawati (wakil Ketua Pergerakan Wanita PBM Selangor) yang bersama-sama sebagai Pemerhati Negeri bagi Persidangan Agung Negeri Sembilan kali Pertama 2022.
#JomReset
#PBMNegeriSambilan
#BangsaMalaysia
",1 comment,1 share,{'Like': 13}
PKN Negeri Sembilan,https://www.facebook.com/PartiBangsaMalaysiaNegeriSembilan/posts/pfbid02HFUS89GA93vQkcaYt2FcQ9nPFVp7iZZFAkUawN5y29mgiVbYA6qiFvJdMDB9mqyAl?__cft__[0]=AZVirV7OI4TI6vOKspd8CELwE8eqW8HJw_UhJnqM2cAEhRUT5UH1ZcaL5ym8Hbs9eGjHd4PjWwLsqZndHnTnVVp73AfCor8XH3IG6UCMOKGvtgjdL4nMOnvuBDCq27Tze_1bNLSw4itoPDqthmqheHzEK9zp2VBQUITY6J705dySHKr7GO2F2LJcEKdLH0dbwhxX3fxxgMDJpYIaPjWdbJcU&__tn__=%2CO%2CP-y-R,2022-08-29 00:00:00,"PBM NEGERI SEMBILAN
28 Ogos 2022 | Ahad | 11.00 Pagi
Laman Permai Indah, Kuala Pilah, Negeri Sembilan.
Persidangan Agung Tahunan Negeri Sembilan Kali Pertama
Syukur Alhamdulillah, Selesai sudah PAN Negeri Sembilan & Tahniah serta Syabas Majlis Pimpinan PBM Negeri Sembilan 2022-2024 di bawah Pengerusi Negeri, YBrs Rosman Jonet untuk terus relevant membawa PBM khususnya gerakan Politik di Negeri Sembilan.
Terima kasih tidak terhingga kepada Perasmi PAN Negeri Sembilan, YBrs Zakaria Rahim Ahli Majlis Tertinggi PBM & SU Pengelola Pusat, turut serta juga YBrs Dato Roger Tan Seng Huat Ahli Majlis Tertinggi PBM & Naib Pengerusi Negeri ll PBM Selangor, YBrs Dato Rosdin Bendahari PBM Selangor, YBrs Jafar Mohd Wahyu Ketua Pergerakan Pemuda PBM Selangor dan Pn Azreenawati (wakil Ketua Pergerakan Wanita PBM Selangor) yang bersama-sama sebagai Pemerhati Negeri bagi Persidangan Agung Negeri Sembilan kali Pertama 2022.
#JomReset
#PBMNegeriSambilan
#BangsaMalaysia
",8 comments,11 shares,"{'Like': 29, 'Love': 2}"
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid026TGD83cSs9siA9anhUMAPTE7SxkaKkx3Yv9Ktf2jSrwPMS77JXz8Kx3g7SLmrYgml?__cft__[0]=AZWqrVC7ckxq-lLUiwjYdG9kiqvMkNpOSeM66S5T20PUWivjOYJW3alXbxIjTpnrGW_XLTU3Oqy3Kj8VfBR1p5VDnDUOkUUNxeIHV36bQIM-GSjxraer0q4aK2fdr9PmeSJuQmi3YNw2omepB1x2na-bJss_koVp7brDE5tw_dXwKAkZwUyASfDUex7kKh-4eHY&__tn__=%2CO%2CP-R,2022-08-25 00:00:00,"Menyantuni peniaga dan menyampaikan sumbangan Jalur Gemilang kepada 70 buah kedai di sekitar Jalan Rodat, Bandar Bukit Raja bersempena Hari Kebangsaan ke-65 dan Hari Malaysia yang bakal disambut nanti.
Serahan disampaikan Dato Tan Seng Huat Pengerusi Persatuan Penduduk Bandar Bukit Raja pada tengah hari tadi. Sumbangan Jalur Gemilang kepada penduduk merupakan aktiviti tahunan yang dianjurkan oleh Persatuan Penduduk Bandar Bukit Raja, Klang.
#Merdeka65 #HariMalaysia #BangsaMalaysia #BBK #Klang
",6 comments,2 shares,{'Like': 59}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0ch4y3uoLz6iEF7z2C53yxjFT3JDAACcyoB6d2DkDVtrxZNWr4iPZWdged44vi6h3l?__cft__[0]=AZURgodPyGUUGFhSi7kGG1fHqe7SH9-BKSC4GM7p1JcBtoikE23CHE90Pje8Dw1CmJqqcFjaOVp7EokV9XzDDjqu7ZYkMoo5jYRPylol_wjGJzkzdoZ_JBeoCnyhexeAngqcr_1zyJHWKR-W0i3hvFJhN_FC-sdXubC2WaaXdzjKJSx0C_vOnopqRTe4J7KZ0Qg&__tn__=%2CO%2CP-R,2022-08-23 00:00:00,,3 shares,N/A,{'Like': 4}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0vjdT2qnViJ6h7ARHDrFdtJvRKBm4RuzaJ6ar2j2TR47VwYo1DBzpNNGzzcj5Vd7fl?__cft__[0]=AZUVCg_z4N30eB6BlkD_eMM2__7VCgNk7kI35tWZdpzLGxWxEgqCL4ha8hPhbU28IMe2Exu26hRGn-FfCzIT5yQoa4CI99SaH0R5_4Rf0ZjNnO19rqNND_pObLS2q3DfjkPzmZ96cA3eM3hec9zv09u5ogogQ0cCjLO0oKzb1IeERtau_l8x1qMddiu0AXjlj8s&__tn__=%2CO%2CP-R,2022-08-21 00:00:00,"Ahad, 21/08/2022.
Mengiringi President-Designate, YB IBM Datuk Hajah Zuraida Kamaruddin ke Perasmian Pejabat Parti Bangsa Malaysia Negeri Selangor di Shah Alam siang tadi.
Turut sama dalam majlis tadi, Timbalan Presiden yang juga merupakan Pengerusi Negeri, YB Haniza Talha, Ketua Penerangan Tuan Zakaria Abdul Hamid, Tuan Shazlee dan lain-lain barisan pimpinan negeri serta pusat.
#BangsaMalaysia #jomreset #pbmselangor
",1 share,N/A,{'Like': 31}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02qtdXc9xDatciYFveUAjFCqZCSFKrH5RxUseqmZiPnkGDcJ4Mk8LuYCUeQLzLDkTPl?__cft__[0]=AZVO_jaLPscT32P8lmn1G5oYCH5adSFCzw9_WxBzhZOXbpkbnGWExizs1WPFN63bo_5esRyz4_wZU9xoaDf-T5RdpZHinMcqI3eYZv_Hol7VDvuurI0hIeLl2DrDA_kCODeoHeC1B2HpNNq0T-E3iSQz2nCH_phafvfDqjXj37nztFgFCyqxXVwKGJMb2K9Z-bo&__tn__=%2CO%2CP-R,2022-08-21 00:00:00,,N/A,N/A,{'Like': 3600}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02AEzbKp8zkFw3YkoP9W54oHjHyw8cWX2WCWZ5TFGLaLujm3tvYpdEC7ya3YDE9foJl?__cft__[0]=AZW-n7ss4g_dvF2DwvM-OnUz0GXRvZJCvsh-BzZTrSXwuc23uaVEc-7l8fE3asCTQn79oVLMWyM7ApBt9iOaKR7sFD-5FCL1SfHSGm1UYBeZf8i_bk3p4ilyqS0oy0w69K_SYgN5tealLP5T8M9jMWUJro0cZZBr0VJ2HFVhsfCWffmcSAiOgqw6_rejahm4ZHI&__tn__=%2CO%2CP-R,2022-08-21 00:00:00,,N/A,N/A,{'Like': 3600}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid0x36Pz7ws4CAZsourAZy1mm6tSSw7SiTRD2PU5ELTAKWggPUdNfCqbfVtyXuNFWLFl?__cft__[0]=AZXDgayQaUvZ-jSpeeEDWOvpCDek0-cTmCg5trKtnhYDqEzGpOlxGIdcUqCdQHG8UnadT-Qn6SGRkOY74fe-GHWGPT05El0F6efTnSYuoY_vfZydG35FR5wWgDaNMH3FXSXxJf3WEa4ZpEQtCw7CiZOtnHFY0STBv_oteZ8Jv3Hl5QWpt5BpfkEwXWX_Xc8j6d8&__tn__=%2CO%2CP-R,2022-08-20 00:00:00,"Sabtu, 20/08/2022.
Program Jelajah Jom Reset bersama YB Datuk Hajah Zuraida Kamaruddin kemudian diteruskan dengan program isi minyak petrol percuma di BHPetrol dan seterusnya ke Lembah Jaya Selatan untuk program Kenduri Rakyat bertempat di Flat Sri Intan.
Turut berlangsung tadi serahan sumbangan kotak foodbank kepada 200 penerima yang merupakan penduduk DUN Lembah Jaya.
#BangsaMalaysia #jomreset
",1 comment,N/A,{'Like': 25}
Tan Seng Huat - 陈健达,https://www.facebook.com/DatoTanSengHuat/posts/pfbid02KQC5HbAnLSua99vk3RaKuCfP8Sg4HabsH3rpWPUBjC6D56ZGmEtW5gUvcZijco44l?__cft__[0]=AZVUwcTrY2U9tW-sLa0euWyAVZ3rYIc1RNCCcXy7mGdtGcv26wKzAEogyGX2GCP_lbMo5MQBbt0zU6TZwqcTEks_DLTdhjRwE574n1AMwWDsrVpKXUMxbUzbPwVs3lobdjXJSs5CWzY2HQEK9BNbjTjXN8b0IsgZuZQjHG9jWcFKQmeA_pm56NoiWUT0vQWgbqI&__tn__=%2CO%2CP-R,2022-08-20 00:00:00,"Sabtu, 20/08/2022.
Walkabout dan edaran Jalur Gemilang bersama Ibu Bangsa Malaysia, YB Datuk Hajah Zuraida Kamaruddin dan pimpinan Parti Bangsa Malaysia diteruskan di sekitar foodcourt Taman Dagang dan kemudian di sekitar Bukit Indah pada sebelah tengah hari.
#BangsaMalaysia #jomreset #ampangpower
",2 comments,1 share,{'Like': 18}
